"classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
17804530,"not-logged-in-79693b580bb518e6385b",NA,"79693b580bb518e6385b",2030,"What types of wildlife appear?",34.38,"2016-09-22 17:08:28 UTC",NA,NA,"{""session"":""fd7442f97f73e28beb7e28c6261a5dc9eb8008b02ff012a249eab99f7180270b"",""viewport"":{""width"":2156,""height"":1224},""started_at"":""2016-09-22T15:56:48.775Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:48.0) Gecko/20100101 Firefox/48.0"",""utc_offset"":""25200"",""finished_at"":""2016-09-22T17:08:25.004Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T0"",""task_label"":""How many giraffes appear in this photo?"",""value"":[""2""]},{""task"":""T1"",""task_label"":""Do other animals appear in the photo?"",""value"":[""No""]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":354,""y"":266,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237639"":{""retired"":null,""Filename"":""IMG_8955.jpg""}}",2237639
20167775,"sandiegozooglobal",1475404,"d04982329c3b0639ec89",2030,"What types of wildlife appear?",34.38,"2016-11-02 16:17:52 UTC",NA,NA,"{""session"":""5261852586f39ede3ad3deb9a4861e254020c41b9e6e442e4c4d78ea510f3b48"",""viewport"":{""width"":1426,""height"":799},""started_at"":""2016-11-02T16:17:21.139Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-02T16:17:55.412Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T0"",""task_label"":""How many giraffes appear in this photo?"",""value"":[""1""]},{""task"":""T1"",""task_label"":""Do other animals appear in the photo?"",""value"":[""No""]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":308.796875,""y"":260,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""},{""x"":373.796875,""y"":344,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""},{""x"":336.796875,""y"":307,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237588"":{""retired"":null,""Filename"":""IMG_8478.jpg""}}",2237588
20167801,"sandiegozooglobal",1475404,"d04982329c3b0639ec89",2030,"What types of wildlife appear?",34.38,"2016-11-02 16:18:13 UTC",NA,NA,"{""session"":""5261852586f39ede3ad3deb9a4861e254020c41b9e6e442e4c4d78ea510f3b48"",""viewport"":{""width"":1426,""height"":799},""started_at"":""2016-11-02T16:17:59.390Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-02T16:18:16.724Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T0"",""task_label"":""How many giraffes appear in this photo?"",""value"":[""2""]},{""task"":""T1"",""task_label"":""Do other animals appear in the photo?"",""value"":[""No""]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":529.796875,""y"":279,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""},{""x"":604.796875,""y"":191,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237621"":{""retired"":null,""Filename"":""IMG_8863.jpg""}}",2237621
20176463,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",34.38,"2016-11-02 17:56:21 UTC",NA,NA,"{""session"":""5261852586f39ede3ad3deb9a4861e254020c41b9e6e442e4c4d78ea510f3b48"",""viewport"":{""width"":1426,""height"":799},""started_at"":""2016-11-02T16:18:18.416Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-02T17:56:20.279Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T0"",""task_label"":""How many giraffes appear in this photo?"",""value"":[""2""]},{""task"":""T1"",""task_label"":""Do other animals appear in the photo?"",""value"":[""No""]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":295.796875,""y"":138,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237567"":{""retired"":null,""Filename"":""IMG_8138.jpg""}}",2237567
20309497,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",51.4,"2016-11-03 23:10:17 UTC",NA,NA,"{""session"":""76e4fd918b5cc0d2d59dc9a428b2a68a62802bfc2f95159e7c964e3a3f534c6a"",""viewport"":{""width"":1208,""height"":942},""started_at"":""2016-11-03T23:10:03.851Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:10:16.794Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":591,""clientHeight"":394,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T0"",""task_label"":""How many giraffes appear in this photo?"",""value"":""1""},{""task"":""T1"",""task_label"":""Do other animals appear in the photo?"",""value"":[""No""]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":456.50376948655935,""y"":200.6821225374463,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237613"":{""retired"":null,""Filename"":""IMG_8751.jpg""}}",2237613
20309627,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",51.4,"2016-11-03 23:12:50 UTC",NA,NA,"{""session"":""75fcab07ba878c65b60d6379c4b1c97c30a0a21d799a1eba3a13502b158250f4"",""viewport"":{""width"":1208,""height"":942},""started_at"":""2016-11-03T23:11:56.908Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:12:49.686Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":606,""clientHeight"":404,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T3"",""value"":[{""choice"":""GRFF"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""MVNG""],""RTHRNNGPRSNT"":""N"",""RTHRLVSTCKPRSNT"":""N"",""RTHRCLRNCKPTTRNSPRSNT"":""S""},""filters"":{}}]}]","{""2237622"":{""retired"":null,""Filename"":""IMG_8869.jpg""}}",2237622
20309990,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",54.45,"2016-11-03 23:18:37 UTC",NA,NA,"{""session"":""8d596cf73a3866d1b7217229d2274dba7126ed640fd9f13e032717b470f17e2c"",""viewport"":{""width"":2329,""height"":1103},""started_at"":""2016-11-03T23:17:36.514Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:18:37.083Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T3"",""value"":[{""choice"":""GRFF"",""answers"":{""HWMN"":""2"",""WHTBHVRSDS"":[""STNDNG""],""RTHRNNGPRSNT"":""N"",""RTHRLVSTCKPRSNT"":""N"",""RTHRCLRNCKPTTRNSPRSNT"":""S""},""filters"":{}}]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":310.296875,""y"":249,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]}]","{""2237639"":{""retired"":null,""Filename"":""IMG_8955.jpg""}}",2237639
20310157,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",55.46,"2016-11-03 23:21:50 UTC",NA,NA,"{""session"":""606d41a47f53021c9a47a6573b6beea0d60daa744ddbc64fb4fd1a102e20310b"",""viewport"":{""width"":2329,""height"":1103},""started_at"":""2016-11-03T23:20:58.824Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:21:50.094Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":400,""clientHeight"":600,""naturalWidth"":400,""naturalHeight"":600}]}","[{""task"":""T3"",""value"":[{""choice"":""GRFF"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""STNDNG""],""RTHRNNGPRSNT"":""N"",""RTHRLVSTCKPRSNT"":""N"",""RTHRCLRNCKPTTRNSPRSNT"":""S""},""filters"":{}}]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":189.296875,""y"":266,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]},{""task"":""T1"",""task_label"":""What time of day was this photo taken?"",""value"":""Daytime""}]","{""2237584"":{""retired"":null,""Filename"":""IMG_8269.jpg""}}",2237584
20310283,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",56.46,"2016-11-03 23:24:01 UTC",NA,NA,"{""session"":""7dfaee181220676576a813e848aeb14353784166498b53843b68462c541769fa"",""viewport"":{""width"":2329,""height"":1103},""started_at"":""2016-11-03T23:23:29.295Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:24:01.003Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T3"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":461.296875,""y"":230,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]},{""task"":""T1"",""task_label"":""What time of day was this photo taken?"",""value"":""Daytime""}]","{""2237635"":{""retired"":null,""Filename"":""IMG_8947.jpg""}}",2237635
20311252,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",58.48,"2016-11-03 23:41:55 UTC",NA,NA,"{""session"":""52bbe5185364f444b34bd2d90d246aa1990d55ca19a67718b37fccad57059c98"",""viewport"":{""width"":1997,""height"":1100},""started_at"":""2016-11-03T23:38:42.087Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-03T23:41:55.378Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T3"",""value"":[{""choice"":""GRFF"",""answers"":{""HWMN"":""6"",""WHTBHVRSDS"":[""MVNG""],""RTHRNNGPRSNT"":""N"",""RTHRLVSTCKPRSNT"":""N"",""RTHRCLRNCKPTTRNSPRSNT"":""S""},""filters"":{}}]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":624.296875,""y"":262,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]},{""task"":""T1"",""task_label"":""What time of day was this photo taken?"",""value"":""Daytime""}]","{""2237594"":{""retired"":null,""Filename"":""IMG_8517.jpg""}}",2237594
20313680,"sandiegozooglobal",1475404,"79693b580bb518e6385b",2030,"What types of wildlife appear?",58.48,"2016-11-04 00:30:26 UTC",NA,NA,"{""session"":""fe96bc34107d71ad54b362a559ceed1fa25521ccc751e10ff4ff32537e4dea7f"",""viewport"":{""width"":1448,""height"":1063},""started_at"":""2016-11-03T23:49:43.867Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-11-04T00:30:25.684Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":800,""clientHeight"":533,""naturalWidth"":800,""naturalHeight"":533}]}","[{""task"":""T3"",""value"":[{""choice"":""GRFF"",""answers"":{""HWMN"":""4"",""WHTBHVRSDS"":[""NTRCTNG""],""RTHRNNGPRSNT"":""N"",""RTHRLVSTCKPRSNT"":""S"",""RTHRCLRNCKPTTRNSPRSNT"":""S""},""filters"":{}}]},{""task"":""T2"",""task_label"":""Mark any giraffes with clear neck patterns in each photo."",""value"":[{""x"":513.796875,""y"":206,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Rectangle""}]},{""task"":""T1"",""task_label"":""What time of day was this photo taken?"",""value"":""Daytime""}]","{""2237576"":{""retired"":null,""Filename"":""IMG_8217.jpg""}}",2237576
