"classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
24300184,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:20:59 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:20:49.029Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:21:00.350Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4596426"":{""retired"":{""id"":2985168,""workflow_id"":2276,""classifications_count"":16,""created_at"":""2016-11-22T00:37:14.355Z"",""updated_at"":""2017-01-18T11:39:37.992Z"",""retired_at"":""2017-01-18T11:39:37.982Z"",""subject_id"":4596426,""retirement_reason"":null},""id"":""1321"",""image1"":""W16_SRE5_IMG_3961B.JPG"",""image2"":""W16_SRE5_IMG_3962B.JPG"",""image3"":""W16_SRE5_IMG_3963B.JPG"",""gis_subject_id"":[""{1BD36ACF-378C-4414-9E09-3FBE27DE05FD}"",null]}}",4596426
24300223,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:22:38 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:21:03.378Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:22:39.402Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536}]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4595756"":{""retired"":{""id"":2998861,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-22T18:57:28.552Z"",""updated_at"":""2017-01-25T00:37:58.179Z"",""retired_at"":""2017-01-25T00:37:58.173Z"",""subject_id"":4595756,""retirement_reason"":null},""id"":""738"",""image1"":""W16_SRE5_IMG_2212B.JPG"",""image2"":""W16_SRE5_IMG_2213B.JPG"",""image3"":""W16_SRE5_IMG_2214B.JPG"",""gis_subject_id"":[""{0184F9F2-D564-4146-BF97-93B0B9AED772}"",null]}}",4595756
24300293,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:24:47 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:22:42.348Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:24:48.369Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Flooded""}]","{""4593963"":{""retired"":{""id"":2990648,""workflow_id"":2276,""classifications_count"":16,""created_at"":""2016-11-22T13:29:00.542Z"",""updated_at"":""2017-01-25T14:24:42.708Z"",""retired_at"":""2017-01-25T14:24:42.704Z"",""subject_id"":4593963,""retirement_reason"":null},""id"":""140"",""image1"":""W16_SRE4_IMG_0418B.JPG"",""image2"":""W16_SRE4_IMG_0419B.JPG"",""image3"":""W16_SRE4_IMG_0420B.JPG"",""gis_subject_id"":[""{C8364886-D843-47C8-9B9F-9A5F507C1FCB}"",null]}}",4593963
24300311,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:25:27 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:24:53.009Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:25:28.664Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DUCKS"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Flooded""}]","{""4594740"":{""retired"":{""id"":2985368,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-22T00:46:13.952Z"",""updated_at"":""2017-06-05T05:56:03.475Z"",""retired_at"":""2017-06-05T05:56:03.461Z"",""subject_id"":4594740,""retirement_reason"":""classification_count""},""id"":""455"",""image1"":""W16_SRE6_IMG_1363B.JPG"",""image2"":""W16_SRE6_IMG_1364B.JPG"",""image3"":""W16_SRE6_IMG_1365B.JPG"",""gis_subject_id"":[""{81332F7F-F479-42B5-987D-A9F7DBAC6000}"",null]}}",4594740
24300327,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:25:53 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:25:29.963Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:25:54.077Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536}]}","[{""task"":""T3"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4595754"":{""retired"":{""id"":2985357,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-22T00:45:46.717Z"",""updated_at"":""2017-06-15T10:47:27.529Z"",""retired_at"":""2017-06-15T10:47:27.516Z"",""subject_id"":4595754,""retirement_reason"":""classification_count""},""id"":""736"",""image1"":""W16_SRE5_IMG_2206B.JPG"",""image2"":""W16_SRE5_IMG_2207B.JPG"",""image3"":""W16_SRE5_IMG_2208B.JPG"",""gis_subject_id"":[""{D2EF2DCC-988D-451B-899C-69F795164D50}"",null]}}",4595754
24300348,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:26:44 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:26:00.972Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:26:45.540Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T3"",""value"":[{""choice"":""SQUIRREL"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4597950"":{""retired"":{""id"":3026901,""workflow_id"":2276,""classifications_count"":16,""created_at"":""2016-11-25T15:30:25.187Z"",""updated_at"":""2017-01-11T04:14:22.116Z"",""retired_at"":""2017-01-11T04:14:22.097Z"",""subject_id"":4597950,""retirement_reason"":null},""id"":""102"",""image1"":""W16_SRE8_IMG_0304B.JPG"",""image2"":""W16_SRE8_IMG_0305B.JPG"",""image3"":""W16_SRE8_IMG_0306B.JPG"",""gis_subject_id"":[""{75AFDC9A-0475-4995-9733-DDB0E02C2BA7}"",null]}}",4597950
24300367,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:27:18 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:26:48.898Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:27:19.071Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4599138"":{""retired"":null,""id"":""119"",""image1"":""W16_SRE10_IMG_0355B.JPG"",""image2"":""W16_SRE10_IMG_0356B.JPG"",""image3"":""W16_SRE10_IMG_0357B.JPG"",""gis_subject_id"":[""{B7851AD4-EE7E-4820-A14C-184F26A229B7}"",null]}}",4599138
24300379,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:27:42 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:27:24.650Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:27:43.213Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Snow or Snow-Covered""}]","{""4594962"":{""retired"":{""id"":3027955,""workflow_id"":2276,""classifications_count"":2,""created_at"":""2016-11-25T18:08:24.632Z"",""updated_at"":""2017-05-03T17:36:24.931Z"",""retired_at"":""2017-05-03T17:36:24.867Z"",""subject_id"":4594962,""retirement_reason"":""classification_count""},""id"":""111"",""image1"":""W16_SRE5_IMG_0331B.JPG"",""image2"":""W16_SRE5_IMG_0332B.JPG"",""image3"":""W16_SRE5_IMG_0333B.JPG"",""gis_subject_id"":[""{B708B358-A3A2-473D-8853-42FCA1464B44}"",null]}}",4594962
24300433,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:29:01 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:27:44.314Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:29:01.765Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536}]}","[{""task"":""T3"",""value"":[{""choice"":""SQUIRREL"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Snow or Snow-Covered""}]","{""4599546"":{""retired"":{""id"":3027831,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-25T17:52:09.827Z"",""updated_at"":""2017-06-09T03:39:18.457Z"",""retired_at"":""2017-06-09T03:39:18.416Z"",""subject_id"":4599546,""retirement_reason"":""classification_count""},""id"":""15"",""image1"":""W16_SRE11_IMG_0043A.JPG"",""image2"":""W16_SRE11_IMG_0044A.JPG"",""image3"":""W16_SRE11_IMG_0045A.JPG"",""gis_subject_id"":[""{9D5CA4D3-4C53-4F88-87FE-A635C012CAFD}"",null]}}",4599546
24300489,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:30:22 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:29:48.540Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:30:23.085Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536}]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Raining""}]","{""4596500"":{""retired"":{""id"":2987773,""workflow_id"":2276,""classifications_count"":16,""created_at"":""2016-11-22T04:05:08.043Z"",""updated_at"":""2017-01-21T18:49:13.992Z"",""retired_at"":""2017-01-21T18:49:13.972Z"",""subject_id"":4596500,""retirement_reason"":null},""id"":""1392"",""image1"":""W16_SRE5_IMG_4174B.JPG"",""image2"":""W16_SRE5_IMG_4175B.JPG"",""image3"":""W16_SRE5_IMG_4176B.JPG"",""gis_subject_id"":[""{632EF377-160A-4BBF-9AD5-0F96BA435157}"",null]}}",4596500
24300500,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:30:37 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:30:25.228Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:30:38.090Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4595452"":{""retired"":{""id"":3032485,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-26T14:43:57.243Z"",""updated_at"":""2017-06-08T16:49:14.818Z"",""retired_at"":""2017-06-08T16:49:14.810Z"",""subject_id"":4595452,""retirement_reason"":""classification_count""},""id"":""516"",""image1"":""W16_SRE5_IMG_1546B.JPG"",""image2"":""W16_SRE5_IMG_1547B.JPG"",""image3"":""W16_SRE5_IMG_1548B.JPG"",""gis_subject_id"":[""{8F3FA938-128A-4748-B40E-7741778B3C7C}"",null]}}",4595452
24300506,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:30:51 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:30:41.934Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:30:52.548Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Snow or Snow-Covered""}]","{""4599289"":{""retired"":{""id"":3026200,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-25T12:17:20.568Z"",""updated_at"":""2017-05-25T15:26:35.985Z"",""retired_at"":""2017-05-25T15:26:35.969Z"",""subject_id"":4599289,""retirement_reason"":""classification_count""},""id"":""218"",""image1"":""W16_SRE10_IMG_0652B.JPG"",""image2"":""W16_SRE10_IMG_0653B.JPG"",""image3"":""W16_SRE10_IMG_0654B.JPG"",""gis_subject_id"":[""{3D831C25-D154-4274-B209-CE00E699D1DA}"",null]}}",4599289
24300521,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:31:10 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:30:56.943Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:31:11.200Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4597671"":{""retired"":{""id"":3015262,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-24T03:20:39.341Z"",""updated_at"":""2017-03-18T11:58:04.116Z"",""retired_at"":""2017-03-18T11:58:04.108Z"",""subject_id"":4597671,""retirement_reason"":""classification_count""},""id"":""177"",""image1"":""W16_SRE7_IMG_0529B.JPG"",""image2"":""W16_SRE7_IMG_0530B.JPG"",""image3"":""W16_SRE7_IMG_0531B.JPG"",""gis_subject_id"":[""{16BB319C-F821-466A-900D-0A334A11A749}"",null]}}",4597671
24300535,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:31:24 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:31:12.546Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:31:25.622Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":2048,""naturalHeight"":1536},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Flooded""}]","{""4594404"":{""retired"":{""id"":2989774,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-22T11:19:21.883Z"",""updated_at"":""2017-02-15T16:05:49.638Z"",""retired_at"":""2017-02-15T16:05:49.630Z"",""subject_id"":4594404,""retirement_reason"":null},""id"":""182"",""image1"":""W16_SRE6_IMG_0544B.JPG"",""image2"":""W16_SRE6_IMG_0545B.JPG"",""image3"":""W16_SRE6_IMG_0546B.JPG"",""gis_subject_id"":[""{7C427E6C-96EB-4DEE-9AAE-EE3895717CD7}"",null]}}",4594404
24300540,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:31:36 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:31:26.404Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:31:37.481Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""TURKEY"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""MANY""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Clear""}]","{""4599326"":{""retired"":{""id"":3031677,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-26T05:52:03.953Z"",""updated_at"":""2017-01-25T04:16:21.923Z"",""retired_at"":""2017-01-25T04:16:21.905Z"",""subject_id"":4599326,""retirement_reason"":null},""id"":""245"",""image1"":""W16_SRE10_IMG_0733B.JPG"",""image2"":""W16_SRE10_IMG_0734B.JPG"",""image3"":""W16_SRE10_IMG_0735B.JPG"",""gis_subject_id"":[""{5BCE90F6-FFC7-4528-A025-A9B3E523F563}"",null]}}",4599326
24300555,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:32:13 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:31:38.525Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:32:14.064Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},null,null]}","[{""task"":""T3"",""value"":[{""choice"":""SQUIRREL"",""answers"":{""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Snow or Snow-Covered""}]","{""4599691"":{""retired"":{""id"":2995959,""workflow_id"":2276,""classifications_count"":15,""created_at"":""2016-11-22T17:20:37.374Z"",""updated_at"":""2017-01-17T02:20:15.925Z"",""retired_at"":""2017-01-17T02:20:15.906Z"",""subject_id"":4599691,""retirement_reason"":null},""id"":""34"",""image1"":""W16_SRE11_IMG_0100B.JPG"",""image2"":""W16_SRE11_IMG_0101B.JPG"",""image3"":""W16_SRE11_IMG_0102B.JPG"",""gis_subject_id"":[""{19C2B053-1F23-4786-8232-BA979B685072}"",null]}}",4599691
24300569,"Holly033",1543508,"38f282ed18bfda674619",2276,"Initial Workflow",463.55,"2017-01-07 15:32:41 UTC","","","{""session"":""a96bc7067bf61a079a2ef5b6924c0bdfb84c965858d506c24348db83503e9dde"",""viewport"":{""width"":1280,""height"":638},""started_at"":""2017-01-07T15:32:25.520Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12"",""utc_offset"":""18000"",""finished_at"":""2017-01-07T15:32:42.047Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600},{""clientWidth"":626,""clientHeight"":469,""naturalWidth"":800,""naturalHeight"":600}]}","[{""task"":""T3"",""value"":[{""choice"":""RACCOON"",""answers"":{""WHATISTHEANIMALSDOING"":[""WALKING""],""HOWMANYANIMALSDOYOUSEE"":""1""},""filters"":{}}]},{""task"":""T2"",""task_label"":""What are the weather conditions in this image?"",""value"":""Raining""}]","{""4602463"":{""retired"":{""id"":2996503,""workflow_id"":2276,""classifications_count"":1,""created_at"":""2016-11-22T17:53:37.635Z"",""updated_at"":""2017-05-03T16:37:45.942Z"",""retired_at"":""2017-05-03T16:37:45.679Z"",""subject_id"":4602463,""retirement_reason"":""classification_count""},""id"":""212"",""image1"":""W16_SRE12_IMG_0634B.JPG"",""image2"":""W16_SRE12_IMG_0635B.JPG"",""image3"":""W16_SRE12_IMG_0636B.JPG"",""gis_subject_id"":[""{573D8A2D-F512-456F-92FF-868819D69698}"",null]}}",4602463
